,-10,-3,-1,0,1,3,10
50,-12.3416970528,-10.0181236302,-9.04375843532,-10.0790716313,-10.5636877857,-12.7303211872,-21.3770563082
70,-21.5288240435,-21.5908412162,-21.3166943435,-21.1457742629,-21.3421943661,-21.6050003001,-21.5710965902
60,-15.1650719102,-14.7589700795,-14.6713081434,-14.65803886,-14.5268786059,-15.0532532404,-14.8291737138
34,-7.12888305586,-7.58763194677,-7.20560058725,-7.10660516082,-7.65961143461,-7.01277858549,-7.19203400924
38,-6.66385173818,-6.59837554568,-6.5854358397,-6.89436847474,-6.61715517008,-6.75283325244,-6.93411017785
46,-8.1317158587,-7.71651178528,-7.78459862852,-7.73060803731,-7.75595031112,-8.01139610485,-9.34919982981
30,-7.149675581,-7.25852724703,-7.40830642082,-6.9382140145,-6.94191894249,-7.00499350516,-7.00150610555
10,-13.107111345,-12.9823155199,-13.0521379982,-12.855777753,-13.2072743347,-13.1045705636,-13.0117153068
-3,-20.9343937299,-20.7972191774,-20.7708834175,-21.1637421507,-20.7121542563,-20.4651700552,-20.7864323047
-5,-19.9848808977,-19.5776950804,-19.3433202557,-19.739522955,-19.7547201063,-19.5361299339,-19.5486897651
-16,-18.9014809033,-19.1207325736,-18.795231576,-18.9177407579,-18.7173367149,-18.9252004405,-19.0581125136
-34,-11.1581062715,-11.2814292791,-11.3043271376,-11.815718034,-11.3855396345,-11.3399203194,-11.0862283889
-49,-6.11934262708,-5.92479215415,-5.97510901522,-6.15074903842,-5.95209115641,-6.01149759996,-5.97687404733
-55,-4.65205434175,-4.91388748771,-4.69101040305,-4.76912946075,-4.88283330657,-4.80708831519,-4.70348901372
-73,-2.73274763942,-2.67831509164,-2.91823349288,-3.40054515261,-2.88489516143,-3.05573484081,-2.66823407741
-58,-5.45232242264,-5.50358184634,-5.48763874087,-5.45461886739,-5.35468682869,-5.29228634539,-5.58939144642
-52,-5.97877731953,-5.82648869872,-5.75521038211,-5.70933727693,-6.09870642037,-5.75279872523,-5.81897427921
-45,-7.31803556916,-7.38610561795,-7.03824626433,-7.35738980095,-7.21352877114,-7.4286663289,-7.29338015747
-42,-9.52296144273,-9.64507361021,-9.52532085321,-9.51384990511,-9.36163033728,-9.47820006027,-9.62329555634
-65,-5.28604278792,-4.72218290441,-4.79992124197,-4.74363996166,-4.71365051213,-4.74375859547,-4.77597061027
-61,-5.57780008479,-5.34181348667,-5.13505731207,-5.11035264678,-5.13858975937,-5.26245832103,-5.16717082471
-50,-5.51781137762,-6.06323023582,-5.62047231235,-5.72643857628,-5.52380290442,-5.79038575334,-5.78341359683
56,-12.3332421819,-11.5730436078,-11.8231265359,-11.7810146797,-11.7282447025,-11.7467971274,-11.9779893434
39,-6.88417304502,-6.56950700801,-6.53994234438,-6.56410902565,-6.53774471411,-6.55686739151,-6.67705954424
33,-6.72522224767,-6.64705604763,-6.7030577808,-6.64920502654,-6.64426249293,-6.6676835336,-6.71623539989
57,-11.9308622083,-12.0028047006,-11.8038386067,-11.9225284052,-12.0712720529,-11.903686033,-12.1699262659
45,-7.30590379764,-7.66510951728,-7.6166882199,-8.11381131734,-7.73117979194,-7.60597861944,-7.73319908685
47,-8.38257606828,-8.17403495733,-8.06191858071,-8.08580408592,-8.08375711628,-8.11563237117,-8.4105288278
66,-16.6213724062,-17.1835823111,-16.7594613968,-17.0758757806,-17.2655416934,-17.4637775359,-18.4602127524
74,-21.8075220646,-23.5858369071,-23.6826252164,-23.7718303022,-23.1334969745,-23.3709767894,-23.5998621056
40,-7.25399378749,-7.59762636124,-7.39300198434,-6.89162143525,-6.97396869262,-7.9691469418,-7.21888007132
31,-6.75523902767,-7.18644910012,-7.75976897319,-6.67223901826,-6.77981697056,-6.72672394991,-6.7753588515
29,-7.7656926433,-6.93123927022,-6.71164737376,-7.08268282029,-6.76412811433,-7.58600173168,-7.38535188386
20,-9.24892416855,-9.15105939724,-9.33776584755,-9.16893170064,-9.65964319205,-9.11079740124,-9.36044163516
12,-12.5762483026,-12.7155509397,-12.7051798732,-12.6695728444,-12.3103787859,-12.4769679156,-12.5520986111
16,-11.2624929351,-11.3764927935,-11.6297458283,-11.1248193278,-11.8912809311,-11.1312213396,-11.0901999143
6,-14.9694867148,-14.9302124247,-14.7842196088,-14.5944978393,-14.586155152,-14.6456146685,-14.8110275623
25,-8.32419138318,-7.56895266986,-7.44174004019,-7.47516868222,-7.76238216588,-7.78370044078,-7.71698803309
