0,-47.5
1,-31.5
2,-18.5
3,-46.5
4,10.5
5,-9.0
6,-23.5
7,-3.5
8,3.0
9,-31.0
10,-10.5
11,0.5
12,-47.0
13,-34.5
14,-28.5
15,-23.0
16,-38.0
17,-46.0
18,-41.5
19,-34.5
20,-18.0
21,2.0
22,-23.5
23,-29.0
24,-49.5
25,9.5
26,-25.5
27,2.5
28,-23.0
29,15.0
30,-14.5
31,-26.0
32,-13.5
33,18.5
34,-2.5
35,-21.5
36,-33.5
37,-32.5
38,-37.0
39,-25.0
40,-12.0
41,25.0
42,-3.5
43,-14.5
44,-23.0
45,-12.0
46,-50.0
47,4.0
48,-35.0
49,-48.0
50,-21.0
51,-16.5
52,9.0
53,-26.5
54,-13.0
55,-47.0
56,-20.0
57,-26.5
58,-9.5
59,-1.5
60,-35.5
61,-7.5
62,-21.0
63,-24.5
64,22.0
65,-26.0
66,8.0
67,-22.5
68,-39.0
69,-48.5
70,-25.0
71,-5.5
72,-18.5
73,-25.0
74,-49.0
75,-18.5
76,7.0
77,-3.5
78,-43.0
79,-36.0
80,12.5
81,-40.0
82,-9.5
83,-42.5
84,-12.5
85,12.0
86,3.0
87,-37.5
88,-25.0
89,19.0
90,-45.5
91,-21.5
92,-31.0
93,-41.0
94,41.0
95,-10.0
96,-20.0
97,-22.0
98,-38.5
99,-16.5
100,-48.0
101,-38.0
102,-21.5
103,-23.5
104,-30.0
105,-50.0
106,-26.0
107,-9.5
108,-27.0
109,-26.5
110,-47.5
111,-9.5
112,-28.0
113,-36.5
114,-5.5
115,35.0
116,17.5
117,22.5
118,-22.0
119,0.5
120,-48.0
121,-2.5
122,-27.0
123,-47.5
124,-35.0
125,-40.0
126,-46.0
127,14.0
128,12.5
129,-33.0
130,-29.0
131,11.5
132,3.5
133,-28.0
134,-49.5
135,-5.0
136,-8.5
137,-6.0
138,-15.0
139,-41.5
140,-30.0
141,-6.5
142,-43.5
143,-0.5
144,-48.5
145,-49.0
146,-27.5
147,-22.0
148,19.5
149,-39.5
150,-1.0
151,-7.0
152,-2.5
153,-44.5
154,31.0
155,-25.0
156,-17.0
157,-16.5
158,31.0
159,-4.5
160,-10.5
161,-4.0
162,0.5
163,-48.5
164,-13.0
165,-48.0
166,-24.0
167,-6.0
168,-29.0
169,-42.5
170,-20.0
171,-20.5
172,-48.0
173,-1.0
174,-9.5
175,4.5
176,-36.5
177,1.5
178,1.5
179,3.0
180,-31.5
181,-27.0
182,4.0
183,33.5
184,-27.5
185,-15.0
186,-15.5
187,-26.5
188,-7.5
189,-31.5
190,-5.0
191,-30.0
192,-31.0
193,-24.0
194,-21.5
195,-19.5
196,-27.0
197,-4.5
198,-49.5
199,-26.5
200,-43.5
201,-5.0
202,-7.5
203,-19.5
204,-9.0
205,-2.0
206,-22.5
207,-43.5
208,-48.5
209,-11.0
210,11.0
211,-3.0
212,-32.0
213,-38.0
214,-42.5
215,-31.5
216,-28.5
217,-31.5
218,-43.5
219,-45.5
220,-11.5
221,-30.5
222,1.0
223,-49.5
224,-22.0
225,-42.5
226,26.0
227,-39.5
228,-23.0
229,-47.0
230,-44.0
231,-14.5
232,4.0
233,-17.0
234,-32.5
235,-27.0
236,8.0
237,-7.5
238,-24.0
239,-7.5
240,-20.5
241,-27.5
242,-7.5
243,-29.5
244,-39.5
245,7.0
246,-20.0
247,-44.5
248,13.5
249,-31.5
250,-14.0
251,-24.5
252,-39.0
253,-41.0
254,0.0
255,-38.5
256,25.5
257,-27.0
258,9.5
259,-37.5
260,41.5
261,-41.5
262,14.5
263,-29.5
264,-44.5
265,-32.5
266,2.5
267,-19.0
268,-47.5
269,-26.0
270,19.5
271,-33.0
272,-36.5
273,-31.0
274,-46.5
275,-36.5
276,-14.0
277,-38.0
278,-45.5
279,-4.5
280,-28.0
281,-29.5
282,-40.0
283,-23.0
284,-8.5
285,-49.5
286,-28.0
287,-30.5
288,-38.0
289,-3.0
290,-34.0
291,42.0
292,-16.5
293,-41.0
294,-30.5
295,10.0
296,-39.0
297,4.5
298,7.0
299,-45.5
300,-33.0
301,-48.0
302,-8.0
303,-9.0
304,-7.5
305,-43.5
306,-3.5
307,-37.5
308,1.0
309,-47.5
310,-40.5
311,-7.5
312,-4.0
313,-6.0
314,-13.5
315,-38.5
316,-39.0
317,-31.5
318,-32.5
319,-24.0
320,-36.0
321,-0.5
322,-32.0
323,-29.5
324,-9.5
325,-34.0
326,-32.0
327,-21.0
328,-19.5
329,-45.0
330,-26.5
331,-37.0
332,18.5
333,7.0
334,-44.0
335,-37.0
336,-31.5
337,-3.5
338,-16.0
339,-3.0
340,-41.0
341,-45.0
342,-3.0
343,-10.5
344,-18.0
345,8.0
346,-12.0
347,-41.5
348,-11.0
349,-29.0
350,8.5
351,-9.0
352,-10.0
353,9.5
354,0.5
355,-33.0
356,-44.0
357,-22.5
358,0.0
359,-41.0
360,-17.5
361,-49.0
362,-43.5
363,-32.5
364,-9.5
365,-32.0
366,4.5
367,-24.5
368,-25.5
369,-21.5
370,-30.5
371,-0.5
372,-3.5
373,-26.5
374,-43.5
375,-31.5
376,-32.5
377,-12.0
378,-40.5
379,16.5
380,-49.5
381,-18.0
382,-9.0
383,-3.0
384,-19.5
385,-20.5
386,-44.5
387,-41.0
388,-42.0
389,-46.5
390,-33.5
391,-34.5
392,-14.0
393,-38.0
394,-34.0
395,-43.5
396,-19.0
397,-5.5
398,0.5
399,8.0
400,-20.0
401,7.5
402,-44.5
403,15.5
404,-18.5
405,-28.5
406,-15.0
407,-43.0
408,-38.5
409,-9.0
410,-22.5
411,-38.0
412,-49.5
413,-49.0
414,-32.0
415,-17.5
416,-18.0
417,-14.5
418,-31.5
419,-43.5
420,-29.5
421,18.5
422,-19.0
423,-36.5
424,-16.0
425,-38.0
426,-41.5
427,30.5
428,-32.5
429,-11.0
430,-13.0
431,-48.5
432,6.5
433,30.5
434,-6.5
435,-20.5
436,-17.0
437,-43.0
438,-30.5
439,-37.0
440,-43.5
441,-23.5
442,-4.5
443,-10.0
444,-49.5
445,15.5
446,-5.5
447,-35.0
448,-27.0
449,-22.5
450,-36.0
451,-10.0
452,-14.0
453,7.0
454,-16.0
455,7.0
456,-13.0
457,-42.5
458,-45.5
459,-30.5
460,-15.0
461,-38.0
462,-13.0
463,-1.0
464,-35.0
465,2.5
466,-4.5
467,-24.0
468,11.0
469,-43.0
470,-31.5
471,-28.0
472,28.0
473,-22.5
474,2.5
475,-16.5
476,-2.5
477,-6.5
478,-34.0
479,-23.5
480,-47.5
481,-27.0
482,22.0
483,-42.0
484,2.5
485,30.0
486,-12.0
487,-37.0
488,4.0
489,-34.0
490,-25.5
491,-46.5
492,-38.0
493,-36.0
494,-14.0
495,-48.5
496,-9.0
497,-35.0
498,-9.5
499,-20.5
500,3.5
501,-5.0
502,19.0
503,-31.5
504,-37.5
505,-4.5
506,-25.5
507,5.5
508,-44.0
509,25.0
510,-23.5
511,-45.5
512,-39.5
513,-21.5
514,-42.0
515,-32.0
516,-26.0
517,-20.0
518,-27.5
519,-41.0
520,-16.0
521,-7.5
522,-31.0
523,5.0
524,-17.0
525,-46.0
526,-24.5
527,-16.0
528,-43.0
529,-14.0
530,-40.0
531,-29.0
532,-21.0
533,-3.0
534,-39.0
535,-14.5
536,-43.5
537,2.5
538,-48.0
539,37.5
540,-17.0
541,-6.5
542,-14.5
543,43.5
544,-29.0
545,-48.0
546,-36.0
547,-28.0
548,-41.5
549,5.5
550,0.0
551,-8.5
552,-32.5
553,-44.0
554,-18.5
555,-31.0
556,-11.5
557,-39.0
558,-38.0
559,-37.0
560,-49.5
561,2.5
562,-24.0
563,-38.5
564,-24.5
565,-5.5
566,-43.0
567,-41.0
568,-14.5
569,-46.5
570,-15.5
571,-2.0
572,-30.0
573,-37.5
574,-43.5
575,-49.0
576,-47.0
577,-48.5
578,-0.5
579,-50.0
580,-16.0
581,-5.5
582,2.0
583,-31.0
584,-18.0
585,16.5
586,-41.5
587,-23.0
588,-10.5
589,-10.0
590,-46.0
591,-19.5
592,-43.5
593,-40.0
594,-39.5
595,-47.0
596,-31.5
597,-21.5
598,-49.0
599,-39.0
600,-32.5
601,-20.5
602,-48.5
603,-40.0
604,-35.5
605,-13.0
606,-37.0
607,-29.0
608,2.5
609,-9.0
610,-25.0
611,-11.0
612,7.0
613,-29.5
614,-40.0
615,-15.0
616,-37.5
617,-34.0
618,-13.5
619,-25.5
620,-23.0
621,-34.0
622,-29.0
623,-5.5
624,-11.5
625,-32.5
626,-15.0
627,-23.0
628,-18.5
629,-31.0
630,2.0
631,-25.0
632,-47.0
633,-50.0
634,11.0
635,-24.5
636,-6.0
637,-19.5
638,-23.0
639,-23.0
640,0.0
641,-11.0
642,-23.0
643,-16.5
644,-22.5
645,-8.5
646,-19.0
647,-33.5
648,-19.5
649,-24.5
650,-8.0
651,-34.5
652,-31.5
653,-25.0
654,-47.0
655,-29.5
656,-17.0
657,-49.0
658,-26.5
659,-35.5
660,-27.0
661,4.0
662,-40.0
663,-19.5
664,-42.0
665,-39.5
666,-32.0
667,-15.0
668,-19.0
669,-28.0
670,21.5
671,-22.0
672,-10.0
673,-29.5
674,-9.0
675,-38.0
676,-4.5
677,-35.0
678,-27.5
679,-38.0
680,-29.5
681,-7.5
682,-25.0
683,-47.5
684,-40.5
685,-16.0
686,-2.0
687,-35.5
688,-39.5
689,-21.0
690,-23.0
691,-35.5
692,-47.5
693,-11.0
694,4.0
695,-31.5
696,-26.0
697,-16.0
698,13.5
699,-30.0
700,-34.0
701,-26.5
702,-6.5
703,-15.5
704,-7.5
705,-3.5
706,-32.5
707,-25.0
708,-29.5
709,-19.0
710,-35.5
711,-32.5
712,-41.5
713,-21.5
714,-28.5
715,-20.0
716,-19.0
717,-26.0
718,-22.0
719,-46.0
720,-48.0
721,-19.5
722,-36.5
723,-46.5
724,-23.0
725,-48.5
726,-44.0
727,-44.0
728,-37.5
729,-18.5
730,-23.0
731,-17.5
732,-18.5
733,-25.5
734,-41.0
735,-33.0
736,-42.5
737,-45.5
738,-46.0
739,-25.5
740,-33.5
741,-45.0
742,-13.0
743,-41.0
744,-7.5
745,-35.0
746,-26.5
747,-15.0
748,-26.0
749,-14.5
750,0.0
751,-13.0
752,-23.5
753,-14.0
754,-15.5
755,-8.5
756,-43.0
757,-31.5
758,-14.5
759,-4.5
760,19.0
761,-23.0
762,-46.5
763,-4.5
764,-23.0
765,-46.5
766,-2.5
767,-42.0
768,-14.0
769,5.0
770,-24.0
771,-24.0
772,-15.5
773,-27.5
774,-21.5
775,-49.0
776,-22.5
777,-26.0
778,-3.5
779,-12.5
780,-32.0
781,-31.5
782,-29.5
783,-42.0
784,-29.0
785,-20.0
786,-27.5
787,-45.0
788,14.5
789,-21.5
790,-3.0
791,-29.5
792,-7.0
793,-49.5
794,5.5
795,-20.0
796,8.5
797,-37.5
798,6.0
799,-25.0
800,-31.0
801,-21.0
802,-40.5
803,36.5
804,24.5
805,-44.0
806,-15.0
807,-37.5
808,-31.5
809,-11.0
810,-3.0
811,-7.5
812,-23.5
813,-42.0
814,-20.5
815,-26.0
816,18.0
817,-28.0
818,-17.5
819,-27.5
820,-35.0
821,-14.5
822,24.5
823,-30.5
824,-48.0
825,-26.0
826,-11.0
827,-18.5
828,-11.5
829,-15.5
830,17.5
831,-47.0
832,-18.0
833,-22.5
834,-20.0
835,8.5
836,-19.0
837,-37.0
838,-16.5
839,-43.0
840,-15.0
841,-36.0
842,-29.0
843,-45.5
844,-16.5
845,-10.0
846,-46.5
847,-39.5
848,2.5
849,-8.0
850,-25.0
851,-14.0
852,-37.0
853,29.5
854,-49.0
855,-27.5
856,-38.5
857,-2.5
858,-36.5
859,-5.5
860,-1.5
861,-15.0
862,11.5
863,-41.0
864,-23.0
865,-14.5
866,-25.5
867,-22.5
868,-28.5
869,-28.5
870,-16.5
871,-49.5
872,-12.0
873,-27.0
874,-20.0
875,-32.0
876,-8.0
877,-42.0
878,-44.5
879,-43.5
880,-15.0
881,-30.5
882,-35.0
883,-2.0
884,-27.0
885,-14.5
886,-16.5
887,0.0
888,-29.0
889,11.5
890,-31.5
891,12.5
892,-39.5
893,-42.5
894,-35.5
895,-2.0
896,-6.0
897,-36.0
898,-33.0
899,-48.5
900,-18.5
901,10.0
902,3.0
903,-13.5
904,-22.5
905,-6.0
906,3.5
907,-49.0
908,-43.5
909,-13.0
910,-29.0
911,-28.5
912,-38.5
913,-13.5
914,-40.0
915,-14.5
916,-26.0
917,2.5
918,4.0
919,-15.5
920,-28.0
921,-6.5
922,5.0
923,-11.0
924,-32.5
925,-22.5
926,-32.5
927,-40.5
928,-5.5
929,-44.0
930,-46.5
931,-13.0
932,-3.5
933,-26.0
934,-21.0
935,-5.5
936,-24.5
937,-13.0
938,-42.5
939,-14.5
940,-46.5
941,-47.5
942,-11.0
943,8.0
944,-45.0
945,-24.5
946,-31.5
947,-7.0
948,-23.0
949,-4.5
950,28.0
951,-25.5
952,-41.5
953,-22.0
954,-33.0
955,-10.5
956,-29.5
957,-3.5
958,6.5
959,-23.0
960,-29.5
961,-43.5
962,-7.5
963,-33.5
964,-31.5
965,-13.5
966,6.5
967,25.5
968,-38.5
969,-21.0
970,-22.0
971,-18.0
972,-36.0
973,-26.0
974,-13.0
975,-40.0
976,-44.0
977,-31.5
978,-40.5
979,-35.5
980,-17.0
981,6.0
982,-46.5
983,-36.0
984,-12.0
985,-48.0
986,-49.0
987,-34.0
988,-28.5
989,-27.5
990,-11.5
991,-22.0
992,-20.0
993,-15.0
994,-43.5
995,-35.0
996,-13.5
997,-4.0
998,-30.0
999,1.5
1000,-42.5
1001,-23.5
1002,-33.5
1003,-30.0
1004,-45.5
1005,-16.5
1006,12.0
