,-10,-3,-1,0,1,3,10
50,-0.480600520811,-0.626274461087,-0.0750543425864,0.0168118028363,-0.389818529667,-0.130649474808,-1.02080691497
52,-0.05,-0.315,-0.00995,-0.292677054606,-0.005,-0.015,-0.05
58,-0.378272357273,-0.356684602391,-0.505,-0.797426278995,-0.50995,-0.52985,-0.35
46,-0.05,-0.0298180013621,-0.0344441607346,-0.5,-0.322880943921,-0.0298510403767,-0.3965
27,-0.05,-0.015,-0.005,-0.000225657043406,-0.005,-0.015,-0.05
22,-0.05,-0.0149905963004,-0.0100443573905,-0.298696575702,-0.0154332657095,-0.015,-0.0500012986513
16,-0.3995,-0.015,-0.005,-0.00278313768439,-0.005,-0.02985,-0.05
31,-0.05,-0.02985,-0.0197488724967,-0.495500525596,-0.0199698927397,-0.0298132851801,-0.0995
61,-0.05,-0.015,-0.005,0.00100570614651,-0.005,-0.015,-0.05
60,-0.05,-0.0298516038405,-0.0247601666149,-0.500000032186,-0.0199274513735,-0.52985,-0.099545
28,-0.0995000326004,-0.015,-0.005,-0.000102720694522,-0.005,-0.015,-0.05
25,-0.0995,-0.0298159697361,-0.50995,0.000190103589223,-0.005,-0.015,-0.0458518012262
2,-0.6965,-0.315,-0.305,-0.3,-0.005,-0.0149996798429,-0.05
8,-0.35,-0.015,-0.309950006968,-0.300087638644,-0.00995,-0.315,-0.05
4,-0.05,-0.015,-0.005,-0.3,-0.505,-0.015045,-0.05
11,-0.35,-0.015,-0.0201518942403,-0.3,-0.305,-0.015,-0.05
19,-0.114372802863,-0.359211796946,-0.306916982993,-0.3,-0.324396870487,-0.52485,-0.0954800442597
17,-0.55,-0.0300273248592,-0.319692101,-0.797,-0.52324075713,-0.044505859704,-0.05
33,-0.05,-0.32985,-0.005,-0.000200257176838,-0.005,-0.015,-0.05
21,-0.39646786413,-0.015,-0.005,0.000144231719733,-0.005,-0.015,-0.05
47,-0.5995,-0.015,-0.005,0.467276768649,-0.50995,-0.02985,-0.050045
37,-0.05,-0.015,-0.005,0.0118086749997,-0.005,-0.02981659554,-0.0457205447754
24,-0.05,0.0,-0.505671867955,-0.00157533360468,-0.00485593834784,-0.01095,0.0
3,-0.35,-0.32985,-0.60695,-0.5,-0.608840139016,-0.82685,-0.339728650873
1,-0.35,-0.315,-0.005,-0.299985732838,-0.00355419927545,-0.315,-0.0499990788949
-19,-0.35,-0.315,0.0,-0.3,-0.305,-0.515,-0.35
-21,-0.35,0.0,-0.305,-0.3027,-0.305,-0.315,0.0
-11,-0.35,-0.62685,-0.80495,-1.09103,-0.60965,-0.62685,-0.35
-16,-0.35,-0.315,-0.305,-0.597088941333,-0.305,-0.315,-0.35
0,-0.35,-0.015,-0.307835,-0.3,-0.005,0.0,-0.0500249003183
7,-0.3995,-0.015,-0.0140471499101,-0.3,-0.0152524254268,-0.015,-0.05
-4,-0.35,-0.315,-0.305,-0.3,-0.0147835466048,-0.032484199227,-0.05
