,-10,-3,-1,0,1,3,10
50,-1.998433952372122,-1.104856031348325,-0.6104040167051497,-0.768406613630748,-1.1873561271614712,-1.4589219301191354,-3.481978278296582
46,-0.19854774373802592,-0.14839923016107887,-0.14278652642312487,-0.49425830115927294,-0.15064726925950578,-0.14767288323877417,-0.7290603102763906
35,-0.2080065406693793,-0.1715270251573226,-1.009755930614514,-0.4914302764494103,-0.5149785741694534,-0.549025824830916,-0.1880792851117852
7,-0.7935305821807985,-0.6733339927198578,-1.8002246975448628,-0.6808758886170768,-0.8183964183705218,-0.66471476064773,-0.6673428925187793
23,-0.6975302286074625,-0.12691839056402113,-0.628288744099417,0.4662666716648748,-0.35832251003976207,-0.12203659998233528,-0.7441569828996379
20,-0.1513392448808303,-0.34581508919141063,-0.5251710628011079,-0.31324869810709116,-1.00490170285,-0.14740981065491493,-0.7305820720516223
21,-0.14387182073510726,-0.874252671963043,-0.13805454254755095,0.1723539472702856,-0.33207130994560735,-0.13849892627180516,-0.145969077850621
29,-0.10103959460036296,-0.11822323246470175,-0.09728333681968232,-0.7716066694680068,-0.09267822095747473,-0.09482870757957967,-0.09745886477158136
37,-0.19825715415411693,-0.18417542417919927,-0.17963075672071202,-0.9824568004467515,-0.17925075651249753,-0.18513011263729107,-0.23799439173604592
53,-0.3821505169885959,-0.6046815080210988,-0.38773530511719473,-0.34412896929293146,-0.4495706631810111,-0.35990030362388975,-0.8066182034888576
43,-0.7011185050569398,-0.20445460160578208,0.09748147641828114,-0.4722002210215214,-1.1170530419414697,-0.19562158603873658,-0.20466605914337788
28,-0.44770572308198453,-0.5444748231034339,-0.01939471289871931,1.05314763660412,-0.010338179683869894,-0.5508694094204463,-0.18695091048785856
59,-1.121550830784444,-0.7760561585235347,-0.8998363988097549,-0.8044554115669054,-1.0292958666508683,-0.8058905826013992,-0.8164594715341524
55,-0.42197239905917383,-0.33617887805965024,-0.32543923536879027,-0.832269320245527,-0.3416085811169487,-0.44214916286611067,-0.3794304615729329
73,-1.348564046759891,-1.43915411997583,-1.4153598557438032,-1.515986167997072,-1.5621089925099105,-1.9920648455168013,-1.5161736409895052
72,-2.0885641861036848,-1.8992911216730919,-2.1326445319248615,-2.5519988455159535,-2.1618164841078884,-1.91221017922464,-2.135357669889627
68,-1.1406558379313267,-1.3503746293967298,-1.617346069833291,-1.6881063363779056,-1.0633242668341543,-1.6481667864132428,-1.1028169775470527
79,-2.191556974695935,-2.1225952726358375,-2.1334689011217054,-2.058456382964726,-2.1395213615466138,-2.23611267322594,-2.5160300403790803
76,-2.022319972604577,-2.262993473521348,-2.0298940376696772,-2.146331129205145,-2.1260348315996698,-2.3111772742866705,-2.018079486875474
54,-0.467326625829344,-0.5734631436343575,-0.45983630575871054,-0.8252958213747419,-0.7363352617632244,-0.5477089422008049,-0.4684013738817208
26,-0.15124226548685604,-0.12058334090307914,-0.4954589362029493,-0.4948635742696539,-0.5482751220470734,-0.1371796207271904,-0.11617412946481243
32,-0.10013852912029628,-0.07817495441547509,-0.2577025483979706,-0.29576931044824206,-0.0737967819398905,-0.08461956819675903,-0.10150674217555722
24,-0.3567552009744543,-0.4362985442858639,-0.5131829615094844,-1.0883689282540914,-0.44647351774029165,-0.3140980999390591,-0.3295540513269961
0,-1.3993703949191971,-1.2793925608556895,-1.2179466445608487,-1.0939417337464188,-1.238437889455105,-1.5135970272786392,-1.4223309851501584
-17,-1.3932504240265429,-1.2468056207135723,-1.2046002785,-1.09103,-1.6039103473057823,-1.2766820557564873,-1.0876725626789023
-15,-1.3937964249500001,-1.253379613538523,-1.213013803035241,-1.1904661128820995,-1.5103401745529017,-1.271751528697239,-1.2469392840619773
-1,-0.69965,-0.6785510062531617,-0.6432165679432236,-0.8951189920941273,-1.1121115748500001,-0.7097744759630327,-0.9522348577321059
-28,-0.8965000000000001,-0.315,-0.60695,-0.60255255,-0.8069500000000001,-0.629595,-0.35000000000000003
-18,-0.7479564081433985,-0.9414050050123474,-0.9117440000000001,-1.093727057,-0.9167589450187272,-0.6598902645462362,-0.7048049781969759
-24,-0.8965000000000001,-0.9441987775074524,-0.9116632194841949,-0.901881435,-0.91138715,-0.8272955762743686,-0.7520489464249631
-39,0.0,-0.315,-0.307835,-0.3,-0.60695,-0.62685,-1.239535
-50,-0.35000000000000003,-0.315,-0.305,-0.3,-0.305,-0.8268500000000001,-0.8965000000000001
-51,-0.35000000000000003,-0.315,-0.305,-0.3,-0.305,0.0,0.0
-53,-0.35000000000000003,-0.315,-0.305,-0.3,-0.305,0.0,-0.35000000000000003
-35,-0.35000000000000003,-0.62685,-0.609695,-0.597,-0.60695,-0.62955,-0.6996399421367601
-31,-0.35000000000000003,-0.8268500000000001,-0.609785,-0.6025189664999999,-0.60969200795,-0.6322125727215,-0.702841130242635
-27,-0.6965,-0.9428032657270062,-0.9058805,-0.896540907,-0.917548865,-0.8268500000000001,-1.2469698002858323
-38,-0.6992450000000001,-0.9412231500000001,-0.8069500000000001,-0.8938649999999999,-0.9087155,-0.9456036333705,-0.699335
39,-1.1435050000000002,-1.059620662719279,0.45530048219241337,0.4513674874683773,0.49005000000000004,-0.5598622176713104,-0.1525336609345861
60,-0.26841223077846976,-0.27253138905836277,-0.4060394391125421,-0.6281095272057857,-0.5346641207344466,-0.574937892694841,-0.3993565861154188
61,-0.7632664510785823,-0.9723305429265153,-0.8061637934678277,-0.9319677991270137,-0.5422395879321069,-0.7518524755633965,-0.910495305994448
51,-0.6485230023591837,-0.07589425854401005,-0.0654813709575743,0.02654457297367703,-0.8459557577496692,-0.08147783449832507,-0.20164765054523381
64,-0.9924893982360072,-1.267761170999004,-1.1395108665940583,-1.1774713525065792,-0.9842473723086197,-1.076661854047333,-1.1045143495939995
77,-1.7816554403695763,-1.9102266832973775,-2.036845402455538,-2.0802614448647,-2.0407374339714788,-2.3091568680599313,-1.8024398944150546
63,-1.2291984558333864,-1.2003591979491879,-1.2904930828527676,-1.379946562396843,-1.2793666834754562,-1.4365418663561031,-1.677347263774285
52,-1.2741618042333376,-1.556733852650477,-0.5756715274206397,-0.7988452044215,-0.7156179165071598,-0.571815382490386,-0.6373757485953712
69,-1.5455820841990289,-1.507511508499922,-1.6031806375251223,-1.7705687892976072,-1.5505115870508264,-1.7373664426440065,-1.623979925461242
45,-0.24638288516050028,-0.1108208783797395,-0.10315775215897455,-0.5091773696507809,-0.10557891780561006,-1.0702251703036048,-0.1511810770180681
31,-0.05,0.1920340660832564,-1.00631772955,-0.4850824030290572,0.21040344814543838,-0.048504404100435966,-0.6982959736356583
56,-0.5782301654901336,-0.5671946102311435,-0.5952227547576825,-0.5997425024342866,-1.0147020550191863,-0.5744840826304944,-1.5285815180712294
71,-1.6284001280078573,-1.6732988232800592,-1.8261787635239788,-1.9701995,-1.706341440132209,-1.8168134242796916,-1.5923850157683916
44,-0.28345805562678406,-0.015,-0.1312740855381479,0.002953682726661802,-0.5095611631139533,-0.5388171189224843,-0.14780112776896248
-3,-1.0422525500000002,-0.9835080180798113,-0.9087155,-1.1809283199991119,-1.1046381235971463,-0.9415319716787758,-1.3744788980194058
-6,-1.0961953075431226,-1.1367315000000002,-1.2124222741221786,-1.09374755,-1.2347541103521382,-1.4593068257118822,-1.1919337339250209
-12,-1.045829015,-1.157690143596342,-1.408225903865,-1.1925307274299604,-1.1245710637264648,-1.3040465681938025,-1.242810593078832
-23,-0.35000000000000003,-0.6354745553812907,-0.6087269855828346,-0.602418,-0.60695,-0.3176198073,-0.69923532545
-40,-0.8965000000000001,-0.8268500000000001,-0.609785,-0.6024772245,-0.60695,-0.62685,-0.699335
-63,0.0,0.0,0.0,0.0,-0.305,-0.315,0.0
-25,-0.699335,-0.62685,-1.1059682679549998,-0.597,-0.60695,-0.629595,-0.699335
-19,-1.0459089498905,-0.9591684323789462,-1.1089141939475426,-1.1933590326464794,-0.9099895724300779,-0.9373731826662302,-1.2402350000000002
-14,-1.3902820582983049,-1.2555076009500001,-1.50609541175,-1.3793397933650002,-1.20888229805,-1.446471585,-1.5216072133224983
-30,-0.6992450000000001,-0.63,-0.6155079245,-0.9059739422851216,-0.609719927345,-0.6328856540523925,-0.7072925233659388
-7,-1.0479456584150062,-1.2579467887194702,-1.2218928920070675,-1.1913265586620625,-1.223567069063356,-1.2632237942947087,-1.4848536435946937
8,-1.196650862342183,-1.14207802335,-0.9634337438024703,-0.8915380318565627,-0.8278621770155062,-0.8669224029300061,-0.8505961305863127
13,-1.1034207110828882,-0.84168515,-1.347382388010579,-0.9870979480270922,-0.9574348892102391,-1.0874152036909737,-0.8054736709046263
1,-1.1434815989479985,-0.6904175700851453,-0.909516033110759,-0.8926954979378147,-0.9143523325670814,-0.6877973694785893,-0.8862327680281028
-49,-0.6965,-0.62685,-0.8069500000000001,-0.89103,-0.60695,-0.6331686402435809,-0.35000000000000003
-41,-0.35000000000000003,-0.515,-0.305,-0.30315000000000003,-0.307835,-0.315,-0.6992
-21,-0.6965,-0.6323248019925538,-0.911277557,-0.8979682787052723,-0.911547665,-0.6322242149999999,-0.8036734359914419
-22,-1.3846922000000002,-1.241225685,-1.2126476195000002,-1.1885191809831217,-1.1066255,-1.2508984901774323,-1.0455464631969758
-44,-0.35000000000000003,-0.515,-0.305,-0.3,-0.305,-0.315,-0.8965000000000001
-32,-0.6965,-0.62685,-0.80495,-0.8964631843499999,-0.8069500000000001,-0.82965665,-0.704754667979168
-43,-0.35000000000000003,-0.315,-0.305,-0.3,-0.305,-0.315,-0.8965000000000001
-36,-0.35000000000000003,-0.3222031998171238,-0.305,-0.6050999825954975,-0.305,-0.315,-0.35000000000000003
57,-1.367058175607447,-0.9046719353337558,-0.7685115616277705,-0.9058345469961782,-0.9709554455433087,-0.8002229607294584,-1.1185992154117357
70,-1.4299992295381099,-1.296259470633601,-1.2445525594973035,-1.4744209693264818,-1.4354017001784931,-1.4099457521677246,-1.2536602981402474
41,-0.14990582467294264,-0.030533717478037334,0.554271149957761,0.5546639077528455,-0.009874630480473478,-0.04024141470110591,-0.05
62,-1.1636959094421442,-1.1706358499647855,-1.1898965548940064,-2.3499286981216576,-1.366443114688615,-1.4627850604415191,-1.51092561559721
11,-0.7479937355573388,-0.6623077735870735,-0.8127410687516534,-0.5873539882806682,-0.867819574872001,-0.6807299629467346,-0.6923040041685471
-2,-1.4315648012220967,-1.4593999804613331,-1.7020003333454592,-1.7672230767106873,-1.5130532568983113,-1.8073457585647563,-1.522332359118808
