,-10,-3,-1,0,1,3,10
50,-11.1201754489,-10.0213256369,-9.60598382036,-9.8595138308,-10.3781525022,-12.1575826311,-21.4279778172
56,-11.6095119491,-11.8170375454,-11.6946326761,-11.7888170459,-11.5561882442,-11.978926012,-11.7493909615
39,-6.87863059459,-9.08267364332,-6.73580527458,-7.02369514917,-6.79891818085,-7.25499011415,-7.30721118548
48,-8.8251831564,-9.01428658016,-8.60929158196,-8.7665744776,-8.62914989434,-8.59894071963,-10.206638388
53,-11.0617127598,-10.1247887955,-10.5006074098,-10.1074352199,-10.7894355196,-10.9954082062,-11.1321005332
59,-13.3273316412,-13.4263374706,-13.8690925356,-13.664103627,-13.5259394707,-13.3376118451,-14.2828071181
35,-6.71177751848,-6.90154987995,-7.05611059616,-6.32973066411,-6.37780217925,-6.35716072382,-6.38466144095
33,-6.95289523895,-6.92906488493,-7.0111167556,-7.02501097684,-6.9747177285,-6.97419982813,-6.94483053993
60,-13.508674189,-13.2554242619,-13.3102578546,-13.3228297091,-13.620022158,-13.8739843453,-14.2837083033
77,-24.8136330212,-25.3255592171,-25.1440312193,-24.987000796,-24.6712100114,-25.3441537205,-25.2293214557
67,-17.2101764707,-17.5707755228,-18.2473864575,-17.8676606877,-18.0983812134,-17.7959112688,-18.2753390339
63,-16.8203755317,-15.6414489387,-16.2367967229,-16.6846929896,-16.6309008147,-16.340796524,-16.6406343663
70,-20.9169550349,-20.8680937991,-20.4293025973,-20.7845586364,-20.6933429052,-20.6334532274,-20.9096468415
74,-23.2044042902,-23.3271227883,-23.198166535,-23.2886060463,-23.3872720559,-23.1919038721,-23.6671741038
79,-25.0483332286,-25.554566772,-25.816707315,-25.8739284348,-25.6779176885,-25.5145045851,-25.6003322899
82,-27.5498414059,-27.0881094173,-27.2535310196,-27.3272547443,-27.1542497873,-27.24862214,-27.3925955911
85,-28.276895717,-28.2889801753,-28.2743513903,-28.2472486158,-28.4952202041,-28.1318105687,-28.093090595
121,-14.4170304585,-14.1499340346,-14.2414870039,-14.2308374555,-14.2653820145,-14.2833965293,-14.1127829479
110,-18.2527664451,-18.33508907,-18.4716977086,-18.4985622489,-18.3978832712,-18.3767350511,-18.1043943673
97,-25.0605675665,-24.6535479148,-24.6014996033,-24.3557058407,-24.4727983833,-24.3698065157,-24.5570318633
91,-26.5770523798,-26.3956204233,-26.6550631799,-26.4170627298,-26.4050920053,-26.5098208764,-26.4196842996
75,-23.3557931068,-22.9870603705,-23.1829970394,-22.9460298121,-23.0934414071,-23.1463297324,-23.2322072717
90,-27.2538651562,-27.2347813378,-27.1222488969,-27.2090338685,-27.0437410161,-27.1052705359,-27.2472857499
93,-26.2790570913,-26.2927047593,-26.4720466162,-26.3790648824,-26.5581045912,-26.5039487909,-26.6085439966
89,-27.1078159684,-27.117111942,-27.0812095833,-27.0560868309,-27.0020490656,-27.2045262032,-27.0210841091
92,-25.9389863604,-25.7347295631,-25.8173054194,-25.8083229921,-25.7281739813,-25.7173400239,-25.6842719767
64,-16.1088905094,-16.5400884263,-16.7629462815,-16.7143265868,-16.6965259632,-17.0787411094,-17.0341488337
136,-9.40753311754,-9.30004424484,-9.37707419892,-9.38406657175,-9.24996560731,-9.14788266498,-9.16460613584
107,-21.4978924108,-21.3632878105,-21.4054654545,-21.5432362399,-21.5820264932,-21.3168549556,-21.636673211
99,-24.7324765265,-24.7471301446,-24.7598801455,-25.2236016253,-25.0184401103,-24.8533398835,-24.8633613604
103,-22.0191796757,-22.0786581995,-22.1956454394,-21.9131326739,-21.9184632923,-21.9158611484,-21.8805996068
94,-25.4453706098,-25.3983005004,-25.6885998738,-25.5176562821,-25.8207261402,-25.349932548,-25.2736336739
88,-26.9465564228,-27.1728372456,-26.9699414158,-26.9424163739,-27.0486577867,-27.0886655496,-26.9520369344
69,-18.7862184544,-19.6897558707,-19.2254559211,-19.3856598239,-19.7564012274,-19.491289906,-19.230776144
68,-18.6559114282,-19.9085931057,-19.895369999,-20.7740674657,-19.7165396299,-20.0664402641,-20.3539998682
84,-27.8504323048,-27.6967503344,-27.6959504684,-27.8671349833,-27.693171401,-27.81781364,-27.8366824852
87,-26.5016005557,-26.4955499897,-26.5619290737,-26.4388984598,-26.4738674679,-26.4629743471,-26.6515555833
98,-23.3721736735,-23.4062207064,-23.5400629886,-23.3724971407,-23.4035460486,-23.2914466635,-23.3389896936
81,-27.5329730877,-27.0366715725,-26.8922858253,-27.0724614124,-27.0552416588,-27.1953710182,-27.0009516638
66,-16.4366447756,-17.2697338629,-17.8164318957,-17.0659851771,-17.5763302578,-17.924175613,-18.0727957884
106,-21.9742333355,-21.8680953042,-21.6454106833,-21.824121959,-21.8229312751,-22.0108836779,-21.8639418366
129,-11.8598059312,-11.7259169167,-11.6167928385,-11.6049837692,-11.8928298673,-11.6341395834,-11.9116391234
