,-20,-10,-3,-1,0,1,3,10,20
50,-0.764763078979,-0.14842903662,-0.124479140927,-0.0339342675068,-0.328887638035,-0.0576743678427,-0.0591059822754,-0.54115933666,-1.91956261851
43,-0.0991685316103,-0.648465012927,-0.0443955729123,-0.005,-0.0186697728346,-0.00190660837564,0.0,-0.05,-0.1
40,-0.1,-0.0497136666374,-0.0546374265933,-0.005,-0.55558604626,0.0,0.0,0.0,-0.29701
46,-0.1,-0.0995,-0.52985,0.0,-0.926058747477,0.0,-0.0279180299651,0.0,-0.1
41,-0.19817187569,-0.5995,0.0,-0.00515953447076,0.462186549472,0.0,-0.0401865,0.0,-0.29701
52,-0.1,0.0,0.485,0.0,0.0217834577051,-0.0148505,-0.3415515,0.0,-0.4
45,-0.199,-0.0957505590816,-0.0445125013984,0.0,-1.08207207166,-0.00781020540386,-0.02985,-0.0995,0.0
67,-0.1,-0.05,-0.015,0.0,-4.21222663538,0.0,-0.015,-0.35,-0.4
79,-0.1,0.0,0.0,-0.505,-14.7516420072,0.0,-0.62685,-0.35,-0.796
64,0.0,0.341545,-0.015,-0.30995,-5.16662989264,0.0,-0.3385815,-0.442535,-0.796
71,-0.1,-0.0994833105279,-0.62685,-0.30695,-7.47011816869,0.0,0.0,-0.6965,-0.4
84,-0.1,-0.19701995,0.0,-0.305,-8.73138660402,-0.305,0.0,0.0,0.0
85,-0.1,0.0,-0.32685,0.0,-12.3990896759,-0.60695,-0.315,-0.35,-0.4
77,0.0,0.0,-0.02985,-0.50495,-11.0715463467,0.0,-0.941225685,-0.35,0.0
76,0.0,-0.096387579903,-0.015,-0.30695,-8.23644503599,0.0,0.0,-0.35,-0.4
80,-0.4,0.0,0.0,-0.305,-9.5544407776,0.0,0.0,-0.35,-0.4
89,-0.1,-0.05,-0.015,0.0,-11.2098499684,-0.60695,-0.62685,-0.6965,0.0
100,0.0,-0.35,0.0,-0.305,-11.0146869776,0.0,0.0,0.0,-0.4
104,0.0,0.0,-0.315,-0.305,-10.2789305075,-0.305,-0.315,0.0,0.0
88,0.0,-0.3965,-0.315,0.0,-11.288935185,-0.005,0.0,0.0,0.0
47,-0.1,-0.05,-0.015,-0.0113120815549,-0.116473740513,-0.0196165446017,-0.015,-0.05,-0.1
26,0.0,-0.05,0.0,-0.00971827473572,-0.773412560164,-0.0146227535569,0.0,-0.0995,-0.198171069991
14,0.0,-0.05,-0.015,0.0,-2.18762168307,-0.5049005,-0.015,0.0,-0.1
9,0.0,-0.35,-0.515,0.0,-3.8615556684,-0.305,-0.015,-0.05,-0.1
-10,-0.796,-0.35,0.0,0.0,-5.16027791976,0.0,-0.62685,0.0,0.0
-11,-0.4,-0.35,0.0,0.0,-5.90627447572,0.0,-0.315,0.0,-0.1
-26,-0.4,0.0,0.0,0.0,-4.49518730764,0.0,0.0,0.0,0.0
-16,0.0,0.0,-0.315,0.0,-6.81007100766,0.0,0.0,0.0,-0.4
-17,-0.4,0.0,-0.315,0.0,-5.14365480735,0.0,-0.315,-0.55,0.0
6,-0.4,0.0,-0.32985,0.0,-2.88429110268,-0.005,-0.315,0.0,-0.188399820735
25,-0.499,0.0,-0.02985,-0.005,-0.174040905298,-0.005,0.0,0.0,0.0
11,0.0,-0.35,-0.015,-0.305,-2.23711702103,-0.005,-0.315,0.0,0.0
-7,0.0,-0.3995,0.0,-0.60695,-6.10178423272,0.0,0.0,-0.55,0.0
-14,0.0,0.0,0.0,0.0,-6.36664259884,-0.305,0.0,-0.55,-0.1
-23,0.0,0.0,-0.62685,0.0,-4.48284943316,-0.305,0.0,0.0,-0.1
-24,0.0,0.0,0.0,-0.305,-4.37731701161,0.0,-0.315,0.0,-0.4
-18,0.0,0.0,-0.315,0.0,-4.07855176881,0.0,0.0,0.0,-0.6
63,0.0,-0.05,0.0,-0.60695,-3.91050145912,-0.005,-0.015,0.0,0.0
54,-0.1,-0.148156096036,-0.0426405379057,-0.305,-1.20349301117,-0.0049882363489,0.0,-0.19701995,0.0
58,-0.283620654024,0.0,-0.02985,-0.00995,-0.964786889889,-0.01483877826,-0.015,-0.3965,0.0
62,0.0,-0.730196592717,-0.015,0.0,-2.0122432509,0.0,-0.0444071502623,-0.830387489296,0.0
65,-0.198798128998,-0.05,0.0,0.0,-6.02714808983,-0.005,0.0,-0.05,0.0
60,-0.194152872426,-0.05,-0.015,-0.005,-1.08579031107,0.0,-0.015,0.0,-0.4
72,-0.1,0.0,0.0,-0.30695,-7.42498333501,0.0,-0.315,0.0,0.0
82,-0.100134999975,-0.3995,0.0,-0.30995,-11.9975394576,-0.6088805,-0.315,0.0,-0.796
93,-0.1,-0.35,0.0,0.0,-12.3831965353,-0.305,0.0,-0.35,0.0
108,-0.4,0.0,0.0,-0.305,-8.77768819308,0.0,-0.315,0.0,0.0
114,-0.1,0.0,0.0,0.0,-7.48101065776,-0.305,0.0,-0.35,0.0
98,-0.4,0.0,-0.315,-0.305,-8.88345183021,0.0,-0.315,0.0,0.0
105,0.0,0.0,0.0,0.0,-8.06041365175,0.0,0.0,-0.35,0.0
107,0.0,0.0,0.0,0.0,-7.09276542585,0.0,0.0,0.0,0.0
75,-0.197298803082,0.0,-0.52985,-0.005,-9.44399429548,-0.005,-0.02985,-0.3995,-0.4
96,0.0,-1.237535,0.0,0.0,-10.5992182694,-0.305,0.0,0.0,0.0
95,-0.4,0.0,0.0,-0.005,-11.4496023147,-0.60695,0.0,0.0,-0.6
119,-0.4,0.0,0.0,0.0,-7.27364184085,0.0,0.0,0.0,0.0
143,0.0,-0.35,0.0,0.0,-3.79659305052,0.0,0.0,0.0,0.0
140,0.0,0.0,-0.315,0.0,-1.1821197,0.0,0.0,0.0,0.0
123,0.0,0.0,0.0,0.0,-4.9645871565,0.0,0.0,0.0,0.0
110,-0.4,0.0,0.0,-0.305,-7.07958204085,0.0,0.0,0.0,0.0
90,-0.1,0.0,-0.315,-0.60695,-11.5349904628,0.0,-0.32685,0.0,-0.4
94,0.0,0.0,-0.315,-0.30695,-12.7555452286,-0.305,-0.315,0.0,-0.4
113,0.0,-0.6965,0.0,-0.305,-7.02105980755,0.0,-0.315,0.0,0.0
130,0.0,0.0,0.0,0.0,-3.67436931003,-0.305,0.0,0.0,0.0
109,0.0,0.0,0.0,0.0,-9.39471017116,0.0,0.0,0.0,-0.4
