,-10,-3,-1,0,1,3,10
50,-0.386279726221,-0.170686326506,-0.0945094033413,-0.927908766141,-0.332499823395,-0.750560789095,-0.387017026266
55,-0.0996336982708,-0.0845825190317,-0.367452961498,-0.5,-0.329397194834,-0.0883901793747,-0.35
45,-0.05,-0.015,-0.005,0.000424792886565,-0.005,-0.52985,-0.05
41,0.0,-0.015,-0.005,0.00083427908793,-0.00500117121106,-0.015,-0.05
69,-0.100165352709,-0.32685,-0.357017192867,-0.50004455,-0.314850510228,-0.376435751552,-0.149686946512
68,-0.35,-0.88478290773,-0.337282194326,-1.09173358334,-0.61198455095,-0.342225599523,-0.35
71,-0.49976495,-0.315,-0.819883525239,-0.297604224699,-0.30995,-0.389420002585,-0.35
72,-0.333938233935,-0.339290366928,-0.60892505,-0.596785975357,-0.616414133923,-0.37671921738,-0.35
80,-0.244386921664,-0.315,-0.314986289912,-0.89103,-0.310085,-0.52985,-0.699335
76,-0.35,-0.345171026048,-0.3102159635,-0.599169854843,-0.30959465,-0.32985,-0.44874443265
75,-0.5995,-0.870647101507,-0.622389420947,-0.797,-0.616746995,-0.341258417109,-0.35
77,-0.450716459409,-0.315,-0.325621410122,-0.597103970733,-0.606996215,-0.315,-0.35
84,-0.251003547906,-0.315,-0.80708365,-0.3,-0.305,-0.329985,-0.35
78,-0.402886335276,-0.315135,-0.80695,-0.599763779395,-0.30526865,-0.62963985735,-0.35
102,-0.35,-0.315,-0.305,-0.3,-0.305,-0.315,-0.35
108,-0.6965,-0.315,-0.60695,-0.597,-0.60695,-0.315,-0.35
88,-0.35,-0.329987476187,-0.307745,-0.599745,-0.305,-0.315,-0.35
106,-0.6965,-0.629595,-0.60695,-0.893865,-0.80695,-0.62685,-0.69921755
103,-0.050135,0.0,-0.305,-0.3,-0.305,-0.315,0.0
121,-0.35,-0.315,-0.6101,-0.5,-0.305,-0.315,-0.8965
141,0.0,0.0,-0.305,-0.302745,0.0,0.0,0.0
44,-0.0995031809802,-0.015,-0.005,-0.000885821839324,-0.0105027899567,-0.52985,-0.05
35,-0.05,-0.52985,-0.005,0.00429720939879,-0.00992156950931,-0.015,-0.05
22,-0.05,-0.015,-0.005,0.00175731826806,-0.005,-0.015,-0.05
11,-0.6965,-0.015,-0.005,-0.00017865,-0.005,-0.015,-0.05
2,0.0,0.0,-0.305,-0.3,-0.005,-0.315,-0.05
-8,-0.35,-0.515,0.0,-0.3,-0.005,-0.315,-0.05
-34,-0.35,-0.315,-0.305,-0.3,0.0,-0.315,0.0
-29,-0.35,-0.315,-0.305,0.0,-0.305,0.0,0.0
-38,0.0,-0.315,-0.305,-0.3,-0.305,0.0,-0.35
-43,-0.35,-0.315,-0.305,0.0,0.0,-0.315,0.0
-63,0.0,0.0,-0.305,0.0,-0.305,0.0,0.0
-61,0.0,0.0,0.0,0.0,0.0,0.0,-0.35
-54,-0.35,0.0,-0.305,0.0,0.0,0.0,-0.35
-58,-0.35,0.0,-0.305,0.0,-0.505,0.0,0.0
-35,-0.35,-0.315,0.0,0.0,0.0,-0.315,0.0
-51,0.0,0.0,-0.305,-0.3,0.0,0.0,-0.35
-40,0.0,-0.315,0.0,0.0,0.0,0.0,-0.35
-33,0.0,-0.315,0.0,0.0,-0.305,0.0,-0.55
-25,-0.35,-0.315,-0.305,-0.597,-0.60695,-0.315,-0.35
-80,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54,-0.05008955,-0.332685,-0.339739552696,-0.500134017491,-0.312883624405,-0.0298516138648,-0.05
67,-0.05,-0.04749315,-0.305,-0.302487420762,-0.317730416858,-0.315,-0.35
97,-0.402198515,-0.315,-0.305,-0.597,-0.80695,-0.315,-0.35
120,-0.35,-0.315,-0.60695,-0.597,-0.60695,-0.315,-0.35
128,0.0,0.0,-0.305,-0.3,0.0,-0.315,-0.35
142,-0.35,0.0,0.0,0.0,0.0,-0.315,-0.35
144,0.0,0.0,0.0,-0.3,0.0,-0.315,0.0
145,-0.35,0.0,0.0,-0.3,-0.305,0.0,-0.35
150,-0.35,0.0,-0.305,-0.3,0.0,0.0,0.0
166,0.0,0.0,0.0,0.0,0.0,-0.315,-0.35
159,0.0,0.0,-0.305,0.0,-0.305,-0.315,0.0
153,0.0,-0.315,0.0,-0.3,0.0,-0.315,-0.35
156,0.0,0.0,-0.305,-0.3,0.0,-0.315,0.0
147,0.0,0.0,0.0,0.0,-0.305,0.0,-0.35
138,-0.35,-0.3177,-0.80695,-0.597,-0.305,0.0,-0.55
118,0.0,-0.315,-0.305,0.0,0.0,-0.315,-0.35
127,0.0,-0.62955,0.0,0.0,0.0,0.0,0.0
125,-0.35,-0.315,-0.305,-0.89103,-0.60695,-0.315,-0.35
129,-0.3527,-0.315,-0.305,0.0,-0.305,0.0,-0.35
131,0.0,-0.315,-0.80495,0.0,0.0,-0.315,-0.35
148,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59,-0.148580757743,-0.527830101038,-0.306954224422,-0.304235139701,-0.005,-0.015,-0.3965
60,-0.05,-0.0299856958616,-0.00998273173529,-0.00377848730895,-0.010085806043,-0.015,-0.05
42,-0.0500577650968,-0.015,-0.005,-0.00166773527016,-0.50995,-0.015,-0.0996757809435
29,-0.05,-0.015,-0.005,-5.41579095522e-05,-0.005,-0.015,-0.05
52,-0.05,-0.015,-0.00995,0.00294379453736,-0.00995007499499,-0.0302513685328,-0.05
63,-0.05,-0.544555688283,-0.51498415,-0.781315641716,-0.349467176643,-0.0597131471704,-0.10251910877
56,-0.0936865950645,-0.52985,-0.005,-0.00296865,-0.00995,-0.210911640472,-0.35000176442
58,-0.05,-0.0450151582272,-0.305,-0.500313821642,-0.0199844339292,-0.0298106572469,-0.5995
95,-0.35,-0.315,-0.305,-0.60250665,-0.305,-0.315,-0.35
110,-0.35,-0.31545,-0.80695,-0.3,-0.305,-0.315,-0.35
101,0.0,-0.315,-0.305,-0.3,-0.305,0.0,-0.35
99,-0.449356987599,-0.315,-0.305,-0.597,-0.609785,-0.315,-0.35
73,-0.35,-0.347649157188,-0.313476596569,-0.292202117605,-0.31265,-0.315045,-0.69676905095
61,-0.593626038182,-0.329850010875,-0.319405066143,-0.289170670677,-0.316965703865,-0.315,-0.448576255661
