,-10,-3,-1,0,1,3,10
50,-0.60865502542,-0.23741742783,-0.080303148456,-0.00202457465599,-0.044442772812,-0.437495571914,-0.675084502502
53,-0.148505,0.180733274818,-0.005,-0.500180052681,-0.005,-0.015,-0.05
68,-0.05,-0.544557326469,-0.0420241128431,-0.3,-0.3177962,-0.82685,-0.05
64,-0.05,-0.0301353907537,-0.309995,-0.5,-0.0250202006341,-0.3256609635,-0.05
61,-0.195085469415,-0.32985,-0.329393434076,-0.3,-0.3148505,-0.3445515,-0.35
66,-0.05,-0.032685,-0.0198823207191,-0.299218569867,-0.0199696155301,-0.0302550523125,-0.35
81,-0.399589550033,-0.32985,-0.305,-0.599835,-0.305,-0.317745,-0.35
65,-0.197509670185,-0.388715565523,-0.50995,-0.300621619192,-0.30995,-0.315,-0.35
84,-0.448505,-0.339038085331,-0.60695,-0.5,-0.606999784608,-0.6415515,-0.35
115,-0.35,-0.315,-0.505,-0.597,-0.60695,-0.315,-0.35
113,-0.3527,-0.315,-0.607085,-0.797,-0.305,-0.315,-0.35
108,-0.35,-0.332685,-0.305,-0.797,-0.305,-0.3177,-0.35
98,-0.39954763445,-0.62685,-0.60695,-0.597000003645,-0.80695,-0.627118696896,-0.6965
110,-0.35,0.0,-0.305,-0.3,0.0,-0.315,-0.35
111,-0.35,0.0,-0.305,-0.3,-0.305,-0.315,0.0
130,0.0,0.0,0.0,0.0,0.0,0.0,-0.35
155,-0.35,0.0,0.0,0.0,0.0,-0.315,0.0
139,-0.35,-0.62685,-0.305,-0.797,-0.305,-0.629574705,-0.35
131,-0.35,0.0,0.0,0.0,-0.305,0.0,0.0
140,-0.35,-0.315,-0.305,-0.3,0.0,-0.315,-0.35
145,0.0,-0.315,0.0,0.0,-0.305,0.0,-0.35
151,-0.55,0.0,0.0,-0.3,0.0,-0.315,0.0
147,0.0,0.0,0.0,0.0,0.0,-0.315,0.0
43,-0.05,-0.015,-0.005,0.0137284391779,-0.005,-0.01500040095,-0.05
51,-0.0995110169353,0.374102918533,-0.005,0.00643968007467,-0.005,-0.02985,-0.05
82,-0.35,-0.32985,-0.30995,-0.5967340095,-0.610649254264,-0.315,-0.3995
92,-0.35,-0.3158955,-0.305,-0.59403,-0.6101,-0.315,-0.35
120,-0.35,-0.315,-0.60695,-0.5997,-0.305,-0.315,-0.35
128,0.0,-0.315,-0.3077,-0.3,-0.305,-0.315,-0.35
136,-0.35,0.0,-0.305,-0.5,0.0,-0.315,-0.35
154,-0.35,0.0,0.0,0.0,0.0,0.0,-0.35
171,-0.35,0.0,0.0,0.0,0.0,0.0,0.0
114,-0.35,-0.315,-0.305,-0.3,-0.305,-0.62685,-0.35
129,-0.35,-0.315,-0.60695,-0.59971755,-0.305,-0.315,-0.35
109,-0.35270405,-0.315,-0.305,-0.597,-0.305,-0.315,-0.352835
93,-0.0509153672172,-0.3177,-0.305045,-0.3,-0.305,-0.315,-0.35
80,-0.35,-0.315,-0.317554991052,-0.3,-0.60695,-0.34468515,-0.75101165
74,-0.343440532923,-0.511578036219,-0.30995,-0.302833496908,-0.80695,-0.315,-0.35
72,-0.350045,-0.374155402427,-0.50995,-0.59761438905,-0.505,-0.62981865,-0.35
59,-0.0995,-0.032817165,-0.0314180280676,-0.3,-0.0293991366247,-0.02985,-0.35
27,-0.0995012187362,-0.515,-0.005,0.194258825797,-0.0148505,-0.015,-0.05
